Age,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure
26,Married,No Formal,1,Rural,4,Unemployed,3,3,11395,171754.0,1,653504,8481,74.43,78420.0,0.0,90154.0,74.1,1,1,491.0,0,4,No,Education,117065,7,14.08,No,,,770569
53,Married,Diploma,3,Urban,1,Government,16,24,133558,0.0,2,6744433,67022,50.18,685719.0,144459.0,417780.0,53.15,2,3,623.0,0,2,Yes,Business,6781277,10,11.94,Yes,12192897.0,55.62,13525710
27,Married,High School,2,Urban,1,Self-Employed,5,6,87168,0.0,0,0,0,0.0,1182093.0,0.0,488557.0,48.05,4,2,684.0,0,0,Yes,Personal,649518,3,11.63,No,,,649518
33,Single,Graduate,1,Urban,2,Private,3,3,60850,0.0,1,3818543,53299,87.59,359598.0,58723.0,356245.0,43.07,1,3,369.0,1,3,Yes,Personal,755096,3,16.47,No,,,4573639
44,Divorced,Graduate,0,Rural,4,Private,6,15,88098,6856.0,2,2550775,26603,30.2,683052.0,98665.0,723222.0,45.76,5,2,626.0,0,0,Yes,Home,5029441,15,13.25,Yes,8464098.0,59.42,7580216
35,Married,Graduate,0,Urban,1,Government,1,11,126791,0.0,1,4696264,34733,27.39,1743730.0,0.0,550278.0,38.37,4,3,608.0,0,0,Yes,Home,6555641,30,12.41,Yes,13269151.0,49.41,11251905
36,Married,Graduate,1,Urban,1,Private,2,4,73046,0.0,0,0,0,0.0,741893.0,283957.0,254395.0,21.86,2,2,625.0,0,0,Yes,Business,3289267,15,11.72,No,,,3289267
34,Divorced,High School,2,Rural,3,Skilled Labor,7,10,39767,16168.0,1,1139864,17799,44.76,546671.0,0.0,364916.0,51.65,2,1,597.0,0,1,No,Education,437806,10,16.54,No,,,1577670
22,Single,Post Graduate,0,Urban,2,Private,0,0,26153,9895.0,1,518790,6101,23.33,390997.0,80078.0,144433.0,64.53,1,1,648.0,0,0,No,Home,1202795,20,12.13,Yes,1393757.0,86.3,1721585
29,Married,No Formal,1,Urban,4,Self-Employed,1,3,78711,12228.0,0,0,0,0.0,942226.0,353900.0,939686.0,29.88,1,1,688.0,0,0,Yes,Home,2508685,20,10.93,Yes,3482287.0,,2508685
36,Single,Graduate,1,Urban,1,Private,3,10,96936,54575.0,0,0,0,0.0,941449.0,725049.0,536248.0,46.06,4,2,706.0,0,0,Yes,Education,836150,10,9.23,No,,,836150
35,Married,High School,1,Urban,1,Self-Employed,0,2,32389,0.0,0,0,0,0.0,75611.0,0.0,-24146.0,49.76,2,2,676.0,0,0,No,Home,2543930,20,10.06,Yes,4187604.0,60.75,2543930
48,Married,Graduate,2,Rural,2,Private,2,16,116213,7538.0,1,2998213,36579,31.48,1845102.0,230269.0,2230286.0,20.19,4,2,624.0,0,0,Yes,Vehicle,1208021,7,11.56,Yes,1315886.0,91.8,4206234
41,Married,High School,2,Urban,1,Private,6,11,92857,0.0,0,0,0,0.0,1692292.0,286818.0,681627.0,21.59,2,2,682.0,0,0,Yes,Vehicle,664341,5,10.49,Yes,764724.0,86.87,664341
32,Married,High School,1,Urban,1,Private,3,11,49220,0.0,2,3533674,81826,95.0,227645.0,106184.0,104607.0,39.23,1,1,368.0,1,3,Yes,Home,1590091,20,13.71,Yes,2212847.0,71.86,5123765
27,Single,Graduate,0,Urban,1,Private,2,4,101576,0.0,1,6157576,64007,63.01,959378.0,402240.0,320766.0,68.76,4,2,552.0,0,1,Yes,Personal,781687,3,16.04,No,,,6939263
35,Divorced,High School,2,Urban,2,Unemployed,4,12,27460,382003.0,0,0,0,0.0,443679.0,280223.0,515465.0,57.51,1,1,710.0,0,0,No,Business,1241753,5,9.29,Yes,1586395.0,78.28,1241753
30,Married,Post Graduate,1,Urban,1,Private,1,1,53841,6359.0,0,0,0,0.0,985915.0,639536.0,688276.0,3.71,1,1,647.0,0,0,Yes,Home,1805836,20,11.91,Yes,2662701.0,67.82,1805836
30,Married,Graduate,1,Rural,2,Private,3,6,56587,55412.0,0,0,0,0.0,237213.0,0.0,176106.0,40.54,3,0,649.0,0,0,Yes,Home,1998727,20,12.08,Yes,2408140.0,83.0,1998727
35,Single,High School,0,Urban,2,Skilled Labor,3,4,29559,18098.0,2,2155091,28931,95.0,52727.0,11438.0,32226.0,50.34,2,1,349.0,1,4,No,Education,235535,7,15.33,Yes,405451.0,58.09,2390626
42,Single,Graduate,0,Urban,3,Private,3,15,71593,0.0,0,0,0,0.0,1296837.0,600309.0,792321.0,32.62,1,3,672.0,0,0,Yes,Vehicle,874453,5,10.59,Yes,1543751.0,56.64,874453
54,Widowed,Graduate,3,Urban,1,Self-Employed,11,12,48042,0.0,1,996016,9833,20.47,172320.0,38952.0,183292.0,38.09,1,1,656.0,0,0,Yes,Personal,686491,2,11.83,Yes,1030777.0,66.6,1682507
45,Married,High School,1,Rural,4,Self-Employed,10,16,48489,0.0,0,0,0,0.0,837318.0,,651514.0,27.51,2,1,658.0,0,0,Yes,Vehicle,603915,7,11.74,Yes,975898.0,61.88,603915
25,Single,Post Graduate,0,Rural,4,Government,4,4,43828,327284.0,1,548184,6036,13.77,135226.0,17848.0,108945.0,47.54,1,1,600.0,0,1,Yes,Business,1037951,5,13.45,No,,,1586135
22,Single,Graduate,1,Urban,1,Private,0,0,56479,0.0,0,0,0,0.0,256684.0,478186.0,137330.0,32.29,2,1,658.0,0,0,No,Personal,350866,5,10.54,No,,,350866
26,Married,Post Graduate,1,Urban,1,Private,4,4,56570,12597.0,1,3539791,41169,72.78,454920.0,0.0,456098.0,47.08,2,2,432.0,1,2,No,Personal,208900,5,14.31,No,,,3748691
51,Divorced,Graduate,0,Rural,4,Private,3,9,56344,0.0,1,2519567,25625,45.48,721955.0,221537.0,799043.0,39.95,2,0,613.0,0,0,Yes,Home,1626710,30,13.61,Yes,2285193.0,71.18,4146277
30,Married,Graduate,0,Rural,3,Government,1,5,72146,34131.0,1,3308849,47496,65.83,411255.0,0.0,528558.0,41.53,1,3,403.0,1,3,Yes,Home,3638635,15,16.19,No,,,6947484
27,Divorced,Graduate,2,Rural,3,Private,1,5,40169,,1,2136589,24725,61.55,406834.0,151859.0,415763.0,25.6,2,2,521.0,0,3,Yes,Home,1569146,15,15.2,Yes,2657290.0,59.05,3705735
27,Single,No Formal,0,Urban,1,Self-Employed,4,6,40010,0.0,1,2136780,22308,55.76,133773.0,50187.0,83727.0,46.41,3,2,544.0,0,3,Yes,Personal,156960,2,16.32,Yes,218483.0,71.84,2293740
26,Divorced,No Formal,1,Urban,2,Unemployed,2,2,12201,451091.0,0,0,0,0.0,241887.0,115349.0,233495.0,37.15,1,1,646.0,0,0,Yes,Business,596668,10,13.5,Yes,952404.0,62.65,596668
45,Single,Post Graduate,0,Urban,1,Self-Employed,3,3,102092,0.0,0,0,0,0.0,444488.0,0.0,397832.0,25.45,2,1,705.0,0,0,Yes,Personal,1693267,3,9.3,No,,,1693267
50,Married,Diploma,2,Urban,1,Private,13,22,131213,0.0,3,9485780,99373,75.73,977598.0,150914.0,1207829.0,79.82,5,2,473.0,0,4,Yes,Business,3715867,15,15.46,Yes,5235998.0,70.97,13201647
36,Married,Post Graduate,3,Urban,1,Government,5,9,110560,10973.0,2,2886867,35561,32.16,629431.0,221249.0,733891.0,49.39,2,1,642.0,0,0,Yes,Home,5059462,20,13.0,Yes,5178772.0,95.0,7946329
32,Single,High School,0,Urban,1,Unemployed,2,3,13325,0.0,0,0,0,0.0,218314.0,,87808.0,19.38,2,1,651.0,0,0,No,Home,894406,20,11.47,Yes,1562414.0,57.25,894406
23,Single,Graduate,0,Urban,3,Government,0,2,49252,0.0,2,491313,4834,9.81,1069140.0,0.0,901786.0,50.77,4,0,656.0,0,0,Yes,Home,3132645,20,10.73,Yes,4873179.0,64.28,3623958
27,Married,Diploma,1,Rural,3,Government,1,2,47188,0.0,0,0,0,0.0,145876.0,63996.0,111605.0,42.76,2,1,664.0,0,0,Yes,Medical,147841,2,10.03,Yes,270804.0,54.59,147841
55,Divorced,Graduate,1,Urban,1,Government,1,1,56544,0.0,1,3245503,40702,71.98,67376.0,0.0,108923.0,41.48,3,1,368.0,1,5,Yes,Home,3276641,20,14.66,Yes,4689572.0,69.87,6522144
33,Married,Graduate,3,Rural,4,Government,2,2,54041,14385.0,2,1776623,19740,36.53,963349.0,816060.0,331558.0,63.16,1,2,607.0,0,0,Yes,Vehicle,448149,3,12.6,No,,,2224772
37,Married,Graduate,1,Urban,1,Private,1,1,82297,0.0,0,0,0,0.0,1673246.0,660059.0,1048796.0,3.62,3,2,696.0,0,0,Yes,Personal,1344812,5,11.42,No,,,1344812
31,Married,No Formal,1,Urban,4,Skilled Labor,8,10,25710,24485.0,3,1168749,14326,55.72,248223.0,218308.0,262171.0,53.77,1,1,376.0,1,4,Yes,Home,1112651,25,16.52,Yes,1403930.0,79.25,2281400
44,Married,Graduate,1,Urban,1,Private,1,11,62125,0.0,0,0,0,0.0,1617736.0,0.0,1782409.0,25.16,1,2,679.0,0,0,Yes,Medical,194527,3,11.85,No,,,194527
27,Single,Diploma,0,Urban,1,Private,5,6,75612,0.0,0,0,0,0.0,388690.0,0.0,319475.0,34.68,2,1,639.0,0,0,No,Vehicle,1079508,5,11.97,Yes,1388289.0,77.76,1079508
32,Single,Graduate,0,Urban,1,Self-Employed,0,3,139171,0.0,2,8718809,92317,66.33,1450422.0,0.0,833798.0,57.45,3,2,443.0,1,3,Yes,Home,6689058,15,13.61,Yes,10405676.0,64.28,15407867
26,Married,Graduate,1,Rural,3,Self-Employed,1,2,34760,23885.0,0,0,0,0.0,367410.0,,285457.0,19.53,3,1,631.0,0,0,Yes,Medical,220748,2,12.62,No,,,220748
43,Married,Graduate,2,Rural,3,Private,3,3,60589,0.0,0,0,0,0.0,719553.0,310900.0,787612.0,64.81,2,2,681.0,0,0,Yes,Personal,699528,2,10.6,No,,,699528
21,Single,PhD,0,Urban,1,Private,0,0,81612,8659.0,1,5041999,52008,63.73,517264.0,78566.0,547964.0,59.96,2,2,406.0,1,3,Yes,Home,3031827,15,13.52,Yes,6105226.0,49.66,8073826
23,Single,No Formal,0,Urban,3,Unemployed,1,2,8606,0.0,1,236975,2932,34.07,109699.0,0.0,86939.0,52.92,1,0,613.0,0,0,No,Home,369392,15,12.82,Yes,631069.0,58.53,606367
31,Single,Diploma,0,Urban,2,Private,1,7,83799,0.0,2,1355722,15180,18.11,1302618.0,495817.0,974974.0,14.93,3,1,605.0,0,0,Yes,Business,2629438,5,12.59,Yes,3941105.0,66.72,3985160
34,Single,Post Graduate,0,Urban,1,Government,11,13,116184,0.0,0,0,0,0.0,567683.0,265839.0,628716.0,18.49,2,2,697.0,0,0,Yes,Medical,318481,3,10.95,No,,,318481
53,Married,Graduate,2,Rural,3,Private,1,11,84019,,0,0,0,0.0,1125183.0,352330.0,1365581.0,36.58,4,3,638.0,0,0,Yes,Vehicle,737185,3,11.89,No,,,737185
24,Single,High School,0,Urban,1,Skilled Labor,2,2,35695,0.0,1,2241042,25797,72.27,185023.0,0.0,213926.0,67.9,2,1,541.0,0,2,No,Personal,128062,3,16.76,No,,,2369104
42,Married,Graduate,1,Urban,1,Government,0,1,85650,0.0,0,0,0,0.0,543692.0,939359.0,341399.0,31.16,3,1,653.0,0,0,Yes,Business,2002537,10,10.02,No,,,2002537
53,Married,Graduate,0,Rural,3,Self-Employed,20,31,132460,0.0,0,0,0,0.0,684444.0,194297.0,336065.0,22.13,2,4,689.0,0,0,Yes,Home,5958298,20,11.47,Yes,11950486.0,49.86,5958298
38,Married,No Formal,3,Rural,3,Self-Employed,0,6,103720,0.0,0,0,0,0.0,2236988.0,854730.0,1301083.0,32.93,3,2,719.0,0,0,Yes,Home,4073119,20,9.3,Yes,5488246.0,74.22,4073119
27,Married,High School,0,Urban,3,Private,3,5,40687,0.0,0,0,0,0.0,126359.0,34811.0,95708.0,50.26,3,2,684.0,0,0,Yes,Home,1759825,30,10.97,Yes,2979014.0,59.07,1759825
43,Married,Graduate,1,Urban,1,Government,0,3,69681,0.0,2,5076385,54547,78.28,380568.0,117208.0,404490.0,32.7,3,2,464.0,0,3,Yes,Home,2349937,30,14.58,Yes,3205772.0,73.3,7426322
35,Widowed,Post Graduate,0,Urban,1,Private,4,11,69162,0.0,1,3560670,50338,72.78,55170.0,46411.0,81192.0,53.23,2,2,500.0,0,2,Yes,Personal,1356005,5,14.29,No,,,4916675
39,Married,Graduate,1,Urban,1,Private,3,4,53405,0.0,0,0,0,0.0,353016.0,56686.0,433410.0,37.3,2,1,672.0,0,0,Yes,Medical,272938,2,11.72,No,,,272938
31,Single,Post Graduate,0,Urban,1,Private,0,4,83392,0.0,0,0,0,0.0,942364.0,238667.0,775873.0,26.37,2,2,685.0,0,0,Yes,Home,3685043,20,11.95,Yes,4803877.0,76.71,3685043
37,Married,Graduate,1,Urban,1,Private,0,1,93689,0.0,0,0,0,0.0,1176729.0,0.0,410258.0,23.15,4,3,693.0,0,0,Yes,Personal,1635469,3,10.32,No,,,1635469
36,Married,Post Graduate,2,Urban,1,Private,4,13,120142,0.0,1,5536457,48932,40.73,1598533.0,990090.0,1051678.0,48.29,2,2,646.0,0,0,Yes,Home,4485155,30,11.99,Yes,8349279.0,53.72,10021612
28,Married,Graduate,0,Urban,1,Government,6,6,100574,0.0,0,0,0,0.0,287744.0,62604.0,352049.0,9.29,2,1,676.0,0,0,Yes,Vehicle,838234,3,11.87,No,,,838234
52,Married,Diploma,1,Urban,2,Private,5,20,57222,0.0,0,0,0,0.0,1345262.0,742162.0,1197842.0,3.09,2,1,695.0,0,0,Yes,Medical,534364,3,10.34,Yes,950592.0,56.21,534364
35,Married,High School,1,Urban,1,Skilled Labor,6,7,40021,166451.0,2,824357,10689,26.71,584352.0,0.0,303490.0,41.56,1,2,596.0,0,1,No,Business,1663106,10,16.46,Yes,3284792.0,50.63,2487463
47,Single,Graduate,0,Urban,1,Government,11,15,114130,0.0,2,5853222,50598,44.33,1023389.0,175937.0,660558.0,71.31,2,3,624.0,0,0,Yes,Business,4544988,5,13.4,Yes,8243882.0,55.13,10398210
44,Married,Graduate,2,Urban,2,Private,0,0,61847,0.0,2,1432747,15756,25.48,239527.0,171749.0,116061.0,54.33,1,1,657.0,0,0,Yes,Vehicle,654725,5,10.62,Yes,1095056.0,59.79,2087472
29,Married,Graduate,2,Urban,1,Government,0,2,95154,0.0,0,0,0,0.0,324754.0,32732.0,264585.0,15.16,4,1,719.0,0,0,Yes,Vehicle,994194,5,9.62,Yes,1269793.0,78.3,994194
42,Married,Diploma,1,Rural,3,Private,13,16,75373,0.0,1,4000349,84332,95.0,48440.0,17942.0,86886.0,79.38,2,1,397.0,1,3,Yes,Medical,143362,2,16.8,Yes,218065.0,65.74,4143711
35,Single,Graduate,0,Urban,1,Government,3,4,92338,0.0,2,3333076,46881,50.77,1130012.0,147039.0,571318.0,56.82,3,3,548.0,0,2,Yes,Home,4155749,15,15.77,Yes,6700566.0,62.02,7488825
29,Married,Post Graduate,2,Rural,3,Private,0,6,50941,0.0,0,0,0,0.0,536456.0,309522.0,187114.0,31.97,3,2,688.0,0,0,Yes,Business,1786433,5,11.44,Yes,2078286.0,85.96,1786433
32,Single,High School,0,Rural,2,Self-Employed,5,5,112835,0.0,1,5967983,56111,49.73,220196.0,86033.0,234517.0,53.02,5,2,629.0,0,0,Yes,Personal,1325620,5,11.86,Yes,1958886.0,67.67,7293603
27,Married,Graduate,2,Urban,1,Private,0,1,68429,12696.0,2,4516581,65839,95.0,217203.0,63589.0,244831.0,75.45,1,2,481.0,0,3,Yes,Personal,448024,3,13.64,Yes,632607.0,70.82,4964605
61,Married,Graduate,2,Urban,1,Private,1,5,104887,0.0,1,2856202,35731,34.07,693864.0,0.0,869388.0,46.84,4,3,538.0,1,0,Yes,Education,1161790,5,16.67,No,,,4017992
40,Single,High School,0,Urban,3,Private,6,6,70758,97159.0,0,0,0,0.0,1377608.0,694389.0,1332529.0,0.0,1,3,651.0,0,0,Yes,Home,3520206,25,10.93,No,,,3520206
30,Single,Post Graduate,0,Urban,1,Government,6,9,62768,12555.0,0,0,0,0.0,289327.0,74232.0,207792.0,40.95,2,2,639.0,0,0,No,Education,537164,7,13.08,No,,,537164
35,Divorced,High School,1,Urban,2,Self-Employed,12,12,101576,0.0,0,0,0,0.0,2146581.0,0.0,1241566.0,31.84,4,1,667.0,0,0,Yes,Home,5014975,20,11.54,Yes,9579157.0,52.35,5014975
29,Married,Post Graduate,1,Urban,1,Government,4,5,108830,0.0,2,5807391,73488,67.53,932431.0,0.0,698295.0,55.34,4,3,448.0,1,3,Yes,Home,4047034,30,16.21,Yes,4378626.0,92.43,9854425
59,Widowed,Graduate,0,Rural,3,Private,16,20,106893,0.0,2,2272794,23410,21.9,1416981.0,0.0,1360757.0,36.6,4,2,612.0,0,0,Yes,Personal,598782,5,11.87,No,,,2871576
49,Married,Diploma,3,Urban,1,Private,20,24,143172,0.0,0,0,0,0.0,886012.0,0.0,438473.0,27.06,2,2,714.0,0,0,Yes,Home,5189211,15,10.35,Yes,9220537.0,56.28,5189211
39,Divorced,Graduate,1,Rural,3,Government,4,15,57719,77155.0,0,0,0,0.0,694024.0,189243.0,734194.0,22.16,2,1,650.0,0,0,Yes,Home,1538241,20,10.34,Yes,3285270.0,46.82,1538241
29,Single,Post Graduate,0,Urban,1,Self-Employed,2,3,50361,241256.0,2,1422649,14961,29.71,839339.0,121586.0,319199.0,41.2,3,1,600.0,0,1,Yes,Business,2339381,10,11.52,No,,,3762030
33,Single,Graduate,0,Rural,3,Self-Employed,5,8,109875,0.0,2,8102105,77594,70.62,510625.0,0.0,576894.0,34.88,2,1,456.0,1,2,Yes,Personal,1096181,3,15.05,Yes,1492749.0,73.43,9198286
33,Married,No Formal,3,Urban,2,Skilled Labor,2,5,37494,0.0,1,340320,4659,12.43,509704.0,87933.0,618518.0,50.13,1,1,626.0,0,0,Yes,Vehicle,491568,5,13.18,Yes,639911.0,76.82,831888
55,Married,Graduate,3,Urban,1,Private,14,20,79312,0.0,0,0,0,0.0,1797940.0,181220.0,1248948.0,37.15,2,3,688.0,0,0,Yes,Education,738888,5,10.06,No,,,738888
46,Married,Graduate,1,Rural,2,Self-Employed,17,18,129915,0.0,1,5417767,50397,38.79,178224.0,0.0,221131.0,3.85,4,3,491.0,1,3,Yes,Home,6178256,15,13.62,Yes,8403883.0,73.52,11596023
23,Single,High School,0,Rural,4,Self-Employed,0,1,64061,51508.0,0,0,0,0.0,1104132.0,215377.0,1184919.0,42.93,2,2,655.0,0,0,Yes,Home,1915172,15,11.5,Yes,3848647.0,49.76,1915172
22,Single,Diploma,0,Urban,1,Government,0,0,67367,0.0,1,1308564,13398,19.89,617918.0,0.0,,33.16,2,2,616.0,0,0,Yes,Personal,671961,3,12.84,No,,,1980525
28,Married,Post Graduate,1,Urban,1,Private,0,4,49549,0.0,1,1024898,11588,23.39,830136.0,456094.0,491168.0,28.34,1,1,633.0,0,0,Yes,Vehicle,436614,5,12.16,No,,,1461512
44,Married,High School,0,Urban,2,Private,13,16,65955,0.0,0,0,0,0.0,623674.0,0.0,229165.0,15.96,2,3,668.0,0,0,Yes,Education,761599,7,10.94,No,,,761599
25,Single,High School,0,Urban,2,Private,1,2,307626,11500.0,2,2739063,33888,11.02,1897136.0,0.0,1677874.0,17.05,5,2,709.0,0,0,Yes,Education,1784014,7,10.17,No,,,4523077
41,Divorced,High School,0,Urban,2,Self-Employed,4,6,49189,0.0,0,0,0,0.0,484575.0,175843.0,256668.0,0.0,2,1,659.0,0,0,Yes,Home,3309116,15,11.68,Yes,5034583.0,65.73,3309116
30,Married,Post Graduate,2,Urban,1,Government,8,9,114539,19579.0,0,0,0,0.0,2843693.0,0.0,2770206.0,50.42,3,2,671.0,0,0,Yes,Home,5137987,30,10.37,Yes,6956329.0,73.86,5137987
26,Married,Graduate,0,Urban,1,Private,0,3,62438,0.0,1,3145376,35617,57.04,632413.0,542171.0,530453.0,34.26,3,1,418.0,1,3,Yes,Personal,336641,5,16.04,Yes,402001.0,83.74,3482017
34,Married,Graduate,2,Urban,1,Private,4,8,69673,0.0,0,0,0,72.69826111518296,429021.0,0.0,522799.0,49.12,1,1,558.0,0,0,No,Home,3339527,15,15.6,Yes,6045355.0,55.24,3339527
53,Married,High School,1,Rural,3,Unemployed,16,29,74436,0.0,0,0,0,0.0,868584.0,0.0,484441.0,0.0,2,1,670.0,0,0,Yes,Home,3205857,20,11.29,Yes,4485885.0,71.47,3205857
38,Married,No Formal,0,Urban,1,Self-Employed,12,14,109007,0.0,0,0,0,0.0,596100.0,119883.0,207953.0,34.03,3,3,702.0,0,0,Yes,Home,4584761,15,10.33,Yes,8829885.0,51.92,4584761
43,Married,Post Graduate,0,Rural,4,Private,4,16,52468,0.0,0,0,0,0.0,964816.0,0.0,416148.0,98.98784180197512,2,2,708.0,0,0,Yes,Medical,502320,5,10.43,No,,,502320
26,Married,Diploma,2,Urban,1,Private,4,5,63247,0.0,1,889501,9853,15.58,313074.0,184765.0,141827.0,54.34,3,3,672.0,0,0,No,Home,4035129,15,11.07,Yes,7071413.0,57.06,4924630
39,Married,Graduate,2,Urban,2,Private,7,9,53042,0.0,0,0,0,0.0,365288.0,287312.0,326087.0,26.05,1,1,639.0,0,0,Yes,Business,1106660,5,13.44,Yes,1204658.0,91.87,1106660
37,Married,Graduate,2,Urban,3,Private,0,6,46732,16491.0,1,1010932,12171,26.04,720111.0,0.0,527895.0,50.65,1,2,635.0,0,0,Yes,Home,2968172,20,13.49,Yes,4664123.0,96.52486379032736,3979104
44,Single,Diploma,0,Urban,1,Self-Employed,11,15,126329,32284.0,4,7963451,95902,75.91,411839.0,0.0,202178.0,98.98784180197512,4,4,574.0,0,1,Yes,Education,612762,7,13.96,Yes,1001752.0,61.17,8576213
50,Married,Diploma,1,Urban,1,Self-Employed,5,11,75478,0.0,1,3841266,36606,48.5,808426.0,0.0,356815.0,49.14,3,3,629.0,0,0,No,Medical,765069,3,13.26,No,,,4606335
40,Married,Graduate,2,Rural,3,Private,5,18,84986,0.0,0,0,0,0.0,896876.0,326268.0,862330.0,3.04,4,3,627.0,0,0,Yes,Personal,1349589,5,13.3,No,,,1349589
52,Divorced,Post Graduate,2,Urban,1,Government,6,12,103711,0.0,1,1814807,18182,92.80659719034792,215653.0,0.0,197589.0,59.76,3,3,385.0,1,3,Yes,Business,1988716,10,13.86,Yes,3264219.0,60.92,3803523
53,Married,Diploma,1,Urban,2,Private,8,18,93811,10780.0,0,0,0,0.0,442157.0,81853.0,337721.0,23.04,5,2,683.0,0,0,Yes,Home,5032940,30,10.69,Yes,10406073.0,48.37,5032940
31,Married,High School,2,Rural,4,Self-Employed,1,8,76291,32611.0,0,0,0,0.0,1882225.0,0.0,1320942.0,49.54,2,1,682.0,0,0,No,Home,3420035,30,10.73,Yes,4567182.0,74.88,3420035
45,Widowed,High School,2,Urban,2,Unemployed,9,12,31488,0.0,0,0,0,0.0,147164.0,31775.0,105782.0,25.8,2,2,646.0,0,0,No,Personal,491494,3,13.13,No,,,491494
61,Widowed,Post Graduate,3,Rural,4,Government,14,18,67546,0.0,0,0,0,0.0,502955.0,52940.0,396792.0,50.87,2,2,656.0,0,0,Yes,Vehicle,548240,7,10.6,No,,,548240
40,Married,Graduate,2,Urban,1,Self-Employed,9,18,116922,0.0,1,4021818,47559,40.68,1290662.0,135016.0,720385.0,24.43,3,1,593.0,0,1,Yes,Home,3638863,20,14.47,Yes,7653087.0,47.55,7660681
29,Married,No Formal,0,Urban,2,Skilled Labor,6,7,28052,0.0,2,1950235,24657,87.9,167654.0,36834.0,168744.0,43.56,1,1,546.0,0,1,Yes,Personal,470510,3,13.52,No,,,2420745
59,Married,Graduate,2,Rural,2,Government,9,35,150712,29580.0,0,0,0,0.0,841034.0,279131.0,-242796.0,26.89,5,3,714.0,0,0,Yes,Home,5859082,15,9.39,Yes,9754413.0,60.07,5859082
45,Married,No Formal,2,Urban,1,Skilled Labor,16,18,86758,16497.0,3,2377921,24668,28.43,454641.0,0.0,409510.0,57.4,5,3,666.0,0,0,Yes,Home,5024404,25,10.11,Yes,9656647.0,52.03,7402325
64,Married,Graduate,1,Urban,1,Private,1,19,120258,,0,0,0,0.0,1674556.0,0.0,1955010.0,16.8,5,4,695.0,0,0,Yes,Education,599932,10,11.31,No,,,599932
42,Single,Graduate,0,Urban,1,Private,3,16,88488,23214.0,3,3191587,31070,35.11,747757.0,0.0,596342.0,77.52,3,1,626.0,0,0,Yes,Home,5119581,20,11.74,Yes,8778854.0,58.32,8311168
27,Married,High School,1,Urban,1,Private,2,5,97322,0.0,1,2667469,26187,26.91,157587.0,26087.0,238402.0,44.81,3,2,633.0,0,0,Yes,Personal,1274087,2,12.06,No,,,3941556
25,Married,Graduate,2,Urban,1,Private,0,0,68628,0.0,0,0,0,0.0,433663.0,0.0,273726.0,9.54,2,2,657.0,0,0,Yes,Home,4527587,30,11.3,Yes,7459662.0,60.69,4527587
32,Widowed,No Formal,1,Urban,1,Self-Employed,4,4,80698,0.0,2,4647849,39981,49.54,836247.0,149544.0,725513.0,15.58,2,2,566.0,0,1,Yes,Personal,798114,2,15.28,No,,,5445963
23,Single,Graduate,0,Urban,1,Private,0,2,34123,308638.0,2,703256,10701,31.36,72520.0,23116.0,48843.0,46.84,1,0,619.0,0,0,No,Personal,254037,5,13.6,Yes,357008.0,71.16,957293
29,Married,Graduate,3,Urban,2,Private,3,4,44933,0.0,0,0,0,0.0,458693.0,68529.0,237510.0,16.55,2,0,656.0,0,0,Yes,Home,2941919,25,11.98,Yes,4947012.0,59.47,2941919
28,Married,No Formal,3,Urban,2,Self-Employed,0,0,86177,0.0,0,0,0,0.0,637014.0,0.0,322138.0,46.52,2,3,670.0,0,0,Yes,Business,2120690,10,11.03,Yes,3631905.0,58.39,2120690
65,Divorced,Graduate,0,Urban,1,Private,24,29,83253,70688.0,0,0,0,0.0,1668765.0,0.0,1875979.0,45.12,5,1,656.0,0,0,Yes,Business,2758394,5,11.65,Yes,4335512.0,63.62,2758394
25,Single,Graduate,0,Urban,1,Government,2,2,50430,86562.0,0,0,0,0.0,522329.0,0.0,387779.0,34.78,1,2,667.0,0,0,Yes,Home,3329890,25,10.79,Yes,4077155.0,81.67,3329890
47,Married,Graduate,1,Urban,1,Government,15,15,146203,0.0,1,8312007,103344,70.69,824753.0,1180342.0,697228.0,60.24,4,4,418.0,1,4,No,Home,4277897,30,16.4,Yes,7476433.0,57.22,12589904
32,Single,Graduate,0,Urban,3,Government,2,3,81040,0.0,0,0,0,0.0,399875.0,343806.0,313786.0,6.96,2,2,671.0,0,0,Yes,Home,4410449,30,10.81,Yes,7450552.0,59.2,4410449
44,Married,Diploma,2,Urban,3,Government,5,15,67902,0.0,0,0,0,0.0,1513614.0,2628114.0,581184.0,38.24,3,2,668.0,0,0,No,Home,4255910,25,11.96,Yes,7851276.0,54.21,4255910
64,Married,High School,1,Urban,3,Self-Employed,14,43,151281,215482.0,0,0,0,0.0,2393876.0,0.0,2316637.0,47.37,3,2,704.0,0,0,Yes,Home,7724745,20,9.07,Yes,14547557.0,53.1,7724745
23,Single,High School,0,Rural,4,Private,0,2,62007,,0,0,0,0.0,480157.0,364854.0,207992.0,43.75,2,3,661.0,0,0,Yes,Business,2835585,5,11.85,No,,,2835585
