Age,Education,Dependents,Residence_Type,City_Tier,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Collateral_Value,Loan_to_Value,Total_Debt_Exposure,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Employment_Type_Private,Employment_Type_Self-Employed,Employment_Type_Skilled Labor,Employment_Type_Unemployed,Tax_Return_Filed_Unknown,Tax_Return_Filed_Yes,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Medical,Loan_Purpose_Personal,Loan_Purpose_Vehicle
32,5,2,1,2,1,4,74667,0.0,0,0,0,0.0,1613735.0,496111.0,626869.0,35.53,3,1,662.0,0,0,621326,3,11.41,0,3135356.0,65.88499999999999,621326,0,1,0,1,0,0,0,0,1,0,0,0,1,0
63,4,2,0,2,3,11,58954,13850.0,3,704877,10916,18.52,1187603.0,407528.0,910723.0,43.79,3,1,633.0,0,1,742140,7,13.3,0,3135356.0,65.88499999999999,1447017,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,1,3,0,0,62655,0.0,1,3340941,26815,42.8,615745.0,0.0,538032.0,43.39,2,3,600.0,0,0,4789779,20,13.52,1,7114814.0,67.32,8130720,0,1,0,0,1,0,0,0,1,0,1,0,0,0
32,0,3,0,3,3,5,26123,9120.0,1,1609666,18598,71.19,164182.0,89475.0,137952.0,82.03,2,2,490.0,0,3,930988,25,14.08,1,1150693.0,80.91,2540654,1,0,0,0,0,1,0,0,0,0,1,0,0,0
26,3,2,1,2,2,2,54230,5899.0,2,1683763,20212,37.27,327040.0,221543.0,321614.0,45.72,1,1,626.0,0,0,499792,5,13.12,1,738687.0,67.66,2183555,1,0,0,1,0,0,0,0,1,0,0,0,0,1
49,3,1,1,1,5,10,122084,29217.0,1,2018293,20446,16.75,788502.0,226149.0,616978.0,54.66,4,2,641.0,0,0,231920,2,12.36,0,3135356.0,65.88499999999999,2250213,1,0,0,0,1,0,0,0,1,0,0,1,0,0
46,1,2,0,4,14,20,55467,0.0,3,2859093,34508,62.21,159471.0,0.0,204071.0,44.04,1,2,585.0,0,3,1569569,15,16.04,1,2859006.0,54.9,4428662,1,0,0,1,0,0,0,0,1,0,1,0,0,0
35,4,0,1,1,0,3,80122,0.0,1,4185412,89629,95.0,46850.0,0.0,52906.0,95.0,3,2,507.0,0,3,261884,10,15.9,0,3135356.0,65.88499999999999,4447296,0,1,0,1,0,0,0,0,1,1,0,0,0,0
52,3,2,1,1,26,27,102144,0.0,0,0,0,0.0,234881.0,54619.0,288669.0,45.12,3,3,689.0,0,0,888517,2,11.84,0,3135356.0,65.88499999999999,888517,0,0,0,1,0,0,0,0,1,0,0,1,0,0
40,3,1,1,2,6,6,99478,0.0,0,0,0,0.0,700733.0,0.0,820732.0,3.06,2,1,679.0,0,0,3652020,25,10.9,1,6105876.0,59.81,3652020,1,0,0,0,0,0,0,0,1,0,1,0,0,0
27,2,1,0,3,0,2,64266,13022.0,2,2559250,24838,38.65,693475.0,0.0,299024.0,31.51,1,1,623.0,0,1,2717014,5,12.44,1,4391621.0,61.87,5276264,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,2,1,1,4,7,35484,0.0,1,1440311,16292,45.91,452155.0,494038.0,403885.0,53.64,1,1,558.0,0,1,311945,3,14.1,0,3135356.0,65.88499999999999,1752256,1,0,0,0,0,1,0,0,0,0,0,0,1,0
46,3,0,1,1,7,13,95982,13240.0,1,1607883,35663,37.16,1294018.0,512684.0,1430249.0,50.17,4,3,587.0,0,2,369534,5,14.3,1,427244.0,86.49,1977417,1,0,0,1,0,0,0,0,1,0,0,0,0,1
35,5,1,1,1,5,8,109296,24279.0,1,994778,12898,11.8,731137.0,0.0,732296.0,38.3,3,3,669.0,0,1,7367148,20,10.32,1,8772212.0,83.98,8361926,1,0,0,0,0,0,0,0,1,0,1,0,0,0
22,2,0,0,4,0,0,41427,328591.0,0,0,0,0.0,611945.0,514481.0,442650.0,55.38,1,1,658.0,0,0,332190,3,10.37,1,518576.0,64.06,332190,0,1,0,1,0,0,0,0,0,0,0,0,1,0
40,3,0,0,4,9,15,79386,313092.0,1,2561510,25138,31.67,796224.0,619739.0,591622.0,20.43,2,2,626.0,0,0,4050115,20,11.96,1,7938648.0,51.02,6611625,0,1,0,1,0,0,0,0,1,0,1,0,0,0
45,1,3,1,2,13,16,140487,0.0,1,1259261,13159,9.37,2864320.0,1779008.0,2646843.0,43.45,2,2,723.0,0,0,9438324,15,9.0,1,12945491.0,72.91,10697585,1,0,0,0,1,0,0,0,1,0,1,0,0,0
45,2,3,1,1,7,14,95107,0.0,1,3518404,40143,42.21,520933.0,65010.0,476461.0,16.48,3,2,593.0,0,1,323297,3,16.74,0,3135356.0,65.88499999999999,3841701,1,0,0,1,0,0,0,0,1,0,0,0,1,0
23,1,0,1,1,0,0,11953,351885.0,0,0,0,0.0,143309.0,37559.0,158060.0,36.4,1,0,657.0,0,0,587173,15,10.56,1,942001.0,62.33,587173,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26,3,0,0,3,1,2,56348,78978.0,0,0,0,0.0,1026867.0,0.0,285832.0,36.62,1,2,643.0,0,0,283871,2,13.49,0,3135356.0,65.88499999999999,283871,0,1,0,0,0,0,0,0,1,0,0,1,0,0
30,2,0,1,2,9,9,76090,0.0,2,1753148,37349,49.09,1035839.0,1081893.0,1025131.0,45.07,2,2,567.0,0,1,478349,3,14.86,0,3135356.0,65.88499999999999,2231497,0,1,0,0,1,0,0,0,1,0,0,0,1,0
37,4,3,1,2,4,6,65291,6760.0,0,0,0,0.0,952452.0,134774.0,402234.0,24.01,1,1,660.0,0,0,2415382,10,10.58,1,4624769.0,52.23,2415382,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,1,1,4,4,60760,0.0,1,759800,7602,12.51,520242.0,65569.0,633433.0,50.52,3,2,650.0,0,0,4766442,20,10.93,1,5988002.0,79.6,5526242,1,0,0,1,0,0,0,0,1,0,1,0,0,0
25,4,1,0,4,0,3,23113,0.0,1,170024,1840,7.96,464953.0,706001.0,520423.0,49.07,1,1,643.0,0,0,164242,3,11.77,1,266486.0,61.63,334266,1,0,0,1,0,0,0,0,0,0,0,0,0,1
34,3,3,1,1,2,12,87877,0.0,0,0,0,0.0,1220217.0,0.0,1378881.0,98.98784180197512,3,1,670.0,0,0,866971,5,11.08,1,1431359.0,60.57,866971,1,0,0,0,0,0,0,0,1,0,0,0,0,1
53,3,0,1,2,4,15,58165,0.0,1,2902663,64093,95.0,183382.0,0.0,238779.0,60.45,2,0,381.0,1,3,1531869,15,13.81,1,2496767.0,61.35,4434532,0,1,0,1,0,0,0,0,1,0,1,0,0,0
42,5,1,1,2,5,6,73692,17860.0,1,1700527,20974,28.46,771925.0,142164.0,439798.0,24.41,2,3,594.0,0,0,3365129,5,16.65,0,3135356.0,65.88499999999999,5065656,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,3,0,0,3,2,8,50002,0.0,3,3697863,39272,78.54,96980.0,49073.0,78527.0,54.15,2,2,468.0,0,4,637515,2,16.97,0,3135356.0,65.88499999999999,4335378,0,1,0,1,0,0,0,0,1,0,0,0,1,0
35,3,2,1,2,6,7,66349,45226.0,0,0,0,0.0,596789.0,94980.0,664892.0,6.67,1,3,690.0,0,0,1208561,3,10.74,0,3135356.0,65.88499999999999,1208561,1,0,0,1,0,0,0,0,1,0,0,0,1,0
38,3,0,0,2,3,7,93398,22803.0,1,1423572,16150,17.29,668579.0,326831.0,663451.0,12.54,2,1,667.0,0,0,5234235,20,10.11,1,9379942.0,55.8,6657807,0,1,0,0,0,0,0,0,1,0,1,0,0,0
36,3,0,0,4,2,10,30243,418210.0,1,708827,8481,28.04,119103.0,91421.0,67166.0,59.42,2,1,625.0,0,0,336997,5,11.79,0,3135356.0,65.88499999999999,1045824,0,0,1,1,0,0,0,0,0,0,0,0,1,0
38,3,1,1,1,0,0,60168,0.0,1,2363373,30135,50.08,341892.0,0.0,435476.0,73.65,3,1,457.0,0,4,2770640,10,15.7,0,3135356.0,65.88499999999999,5134013,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2,0,1,2,0,2,44686,41555.0,2,3258381,40793,91.29,95896.0,109941.0,85355.0,80.51,4,2,424.0,0,4,2704176,15,15.3,1,3375913.0,80.1,5962557,0,1,0,0,1,0,0,0,1,0,1,0,0,0
55,0,2,1,1,0,3,61921,0.0,2,2059636,21195,34.23,1029039.0,277253.0,1218090.0,24.97,2,1,655.0,0,0,650686,5,10.9,0,3135356.0,65.88499999999999,2710322,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,3,2,1,2,0,3,46028,0.0,3,3212970,44079,95.0,52300.0,15664.0,73130.0,37.09,3,1,300.0,1,5,1783763,20,15.5,1,2235255.0,79.8,4996733,1,0,0,1,0,0,0,0,1,0,1,0,0,0
25,3,0,1,2,0,4,56784,40590.0,1,1877530,28643,50.44,104374.0,49554.0,88006.0,98.98784180197512,1,1,412.0,1,3,632884,3,14.13,0,3135356.0,65.88499999999999,2510414,0,1,0,1,0,0,0,0,0,0,0,0,1,0
58,4,2,1,2,22,34,137254,0.0,0,0,0,0.0,362271.0,0.0,301117.0,0.0,3,2,717.0,0,0,1016797,10,10.19,0,3135356.0,65.88499999999999,1016797,1,0,0,1,0,0,0,0,1,1,0,0,0,0
40,4,2,1,1,8,10,63960,14416.0,1,1185191,11175,17.47,1251348.0,0.0,1137458.0,40.37,2,2,634.0,0,0,2579582,20,12.94,1,3269863.0,78.89,3764773,1,0,0,0,1,0,0,0,1,0,1,0,0,0
53,1,1,1,1,15,16,133407,12096.0,2,9261471,81751,61.28,1232750.0,362392.0,-197840.0,56.54,2,5,457.0,1,2,1320618,3,16.61,0,3135356.0,65.88499999999999,10582089,0,0,1,1,0,0,0,0,1,0,0,0,1,0
36,3,2,0,2,2,8,79144,12699.0,0,0,0,0.0,338455.0,44298.0,129386.0,47.17,2,2,652.0,0,0,2725261,25,10.56,1,4863149.0,56.04,2725261,1,0,0,1,0,0,0,0,1,0,1,0,0,0
26,2,0,0,2,3,4,63426,0.0,1,1490213,20861,32.89,953577.0,0.0,728997.0,51.83,2,1,476.0,1,2,2211856,30,15.43,1,4061720.0,54.46,3702069,0,1,0,1,0,0,0,0,1,0,1,0,0,0
40,3,1,1,1,1,1,79012,0.0,1,4777748,54943,69.54,805541.0,0.0,569991.0,57.21,3,2,441.0,1,2,560038,5,15.76,0,3135356.0,65.88499999999999,5337786,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,3,0,0,2,1,1,53010,69311.0,3,1939146,19319,36.44,328068.0,545825.0,372438.0,41.0,2,1,493.0,1,1,656085,3,14.9,1,928487.0,70.66,2595231,0,0,1,1,0,0,0,0,1,0,0,0,1,0
39,4,1,0,3,16,18,94472,19666.0,0,0,0,0.0,1377527.0,240037.0,1131262.0,47.84,3,1,700.0,0,0,1141830,5,10.07,1,1236130.0,92.37,1141830,1,0,0,1,0,0,0,0,1,0,0,0,0,1
28,2,3,1,2,2,5,36218,7492.0,1,518579,5637,15.56,512578.0,159263.0,393756.0,39.9,2,0,623.0,0,0,269076,3,12.8,0,3135356.0,65.88499999999999,787655,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40,4,2,1,2,13,19,112803,487452.0,0,0,0,0.0,2111917.0,0.0,2350093.0,23.49,3,2,673.0,0,0,504606,5,10.42,0,3135356.0,65.88499999999999,504606,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,4,2,1,1,0,1,81705,0.0,1,2809906,26430,32.35,247592.0,139433.0,243323.0,33.0,4,2,649.0,0,0,631681,5,12.47,0,3135356.0,65.88499999999999,3441587,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27,3,0,1,1,0,0,109444,0.0,1,2103947,16636,15.2,1330919.0,582377.0,1175521.0,28.28,2,2,646.0,0,1,696719,3,12.54,0,3135356.0,65.88499999999999,2800666,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24,1,0,1,1,1,3,67040,0.0,0,0,0,0.0,376812.0,328933.0,280307.0,35.55,1,3,691.0,0,0,1734037,25,11.81,1,3387190.0,51.19,1734037,0,1,0,1,0,0,0,0,0,0,1,0,0,0
28,5,1,1,1,0,0,99476,5083.0,0,0,0,0.0,1516107.0,274867.0,1290349.0,60.57,3,3,703.0,0,0,3819657,20,9.62,1,7924672.0,48.2,3819657,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26,2,0,1,1,1,1,92814,0.0,0,0,0,0.0,2164967.0,0.0,761027.0,20.63,3,2,704.0,0,0,848868,5,9.71,0,3135356.0,65.88499999999999,848868,0,1,0,1,0,0,0,0,1,0,0,0,0,1
61,1,3,1,1,8,11,93511,22207.0,0,0,0,0.0,817432.0,0.0,518319.0,17.77,3,2,606.0,1,0,574602,5,11.74,0,3135356.0,65.88499999999999,574602,1,0,0,1,0,0,0,0,1,0,0,0,1,0
30,3,0,0,3,5,7,78670,0.0,0,0,0,0.0,568053.0,80897.0,275136.0,32.17,2,2,671.0,0,0,3012257,20,10.19,1,5684178.0,52.99,3012257,0,1,0,0,1,0,0,0,1,0,1,0,0,0
49,3,2,1,3,15,23,95527,0.0,2,1722746,18174,19.02,1911797.0,0.0,1551565.0,60.4,3,2,672.0,0,0,6043897,20,11.23,1,9055117.0,66.75,7766643,1,0,0,1,0,0,0,0,1,0,1,0,0,0
35,1,1,1,3,3,8,32718,0.0,3,2322860,30511,93.25,45129.0,74380.0,59393.0,65.8,1,2,466.0,0,3,1525698,20,14.18,1,1826157.0,83.55,3848558,1,0,0,0,0,1,0,0,1,0,1,0,0,0
22,4,0,1,2,1,1,88450,20783.0,1,5675517,46581,52.66,611821.0,0.0,344243.0,48.2,5,1,541.0,0,2,2524489,20,13.63,1,2931963.0,86.1,8200006,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32,4,3,1,1,0,7,66736,0.0,1,2222541,20236,30.32,292594.0,0.0,199060.0,40.81,3,1,441.0,1,3,1023710,5,15.81,1,1400841.0,73.08,3246251,1,0,0,1,0,0,0,1,0,0,0,0,0,1
50,3,1,1,2,0,4,67546,0.0,1,1692885,16172,23.94,1022655.0,289980.0,328708.0,45.5,4,2,596.0,0,0,2648342,20,13.57,1,4507893.0,58.75,4341227,1,0,0,0,1,0,0,0,1,0,1,0,0,0
47,3,0,0,1,1,6,88904,73325.0,2,4611386,41464,46.64,376316.0,282683.0,402468.0,11.72,4,2,605.0,0,0,2370679,10,13.88,1,2950117.0,80.36,6982065,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,1,1,1,0,0,81752,24406.0,1,2916835,31923,39.05,634136.0,0.0,550153.0,49.0,3,1,517.0,0,3,378754,10,13.82,1,526350.0,71.96,3295589,0,1,0,1,0,0,0,0,1,1,0,0,0,0
27,1,3,1,2,2,4,82200,0.0,0,0,0,0.0,1790811.0,193043.0,1267843.0,29.79,5,1,656.0,0,0,966106,7,10.03,1,2025798.0,47.69,966106,1,0,0,0,1,0,0,0,1,0,0,0,0,1
55,3,1,1,2,12,23,88219,67729.0,1,1445403,14621,16.57,1102265.0,485119.0,733667.0,18.54,3,2,505.0,1,2,5260991,25,13.63,1,6634898.0,79.29,6706394,1,0,0,1,0,0,0,0,1,0,1,0,0,0
37,4,1,1,2,5,13,56044,0.0,0,0,0,0.0,1301569.0,827780.0,601731.0,15.04,3,2,679.0,0,0,2190265,25,11.26,1,2527597.0,86.65,2190265,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,3,2,0,4,14,29,85497,22930.0,1,3120674,27320,31.95,821253.0,308770.0,827720.0,45.91,2,2,673.0,0,0,2484229,5,11.22,1,5062660.0,49.07,5604903,1,0,0,1,0,0,0,0,1,0,0,0,0,0
31,4,0,0,4,0,0,35726,0.0,0,0,0,0.0,756244.0,77379.0,751352.0,62.71,1,1,678.0,0,0,2436430,15,11.58,1,3392209.0,71.82,2436430,0,1,0,0,0,0,0,0,1,0,1,0,0,0
35,1,0,1,2,3,4,29559,18098.0,2,2155091,28931,95.0,52727.0,11438.0,32226.0,50.34,2,1,349.0,1,4,235535,7,15.33,1,405451.0,58.09,2390626,0,1,0,0,0,1,0,0,0,1,0,0,0,0
33,3,0,1,1,4,6,62944,12784.0,0,0,0,0.0,727639.0,518690.0,236505.0,53.43,2,1,674.0,0,0,2930846,25,10.57,1,4283936.0,68.41,2930846,0,1,0,1,0,0,0,0,1,0,1,0,0,0
35,1,1,1,1,6,7,40021,166451.0,2,824357,10689,26.71,584352.0,0.0,303490.0,41.56,1,2,596.0,0,1,1663106,10,16.46,1,3284792.0,50.63,2487463,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,3,0,1,1,0,1,90878,69926.0,1,5634769,72829,80.14,313857.0,78572.0,336108.0,24.49,3,3,510.0,0,2,425313,5,15.66,1,472515.0,90.01,6060082,0,0,1,1,0,0,0,0,0,0,0,0,0,1
44,2,3,0,4,0,17,71803,0.0,0,0,0,0.0,1747028.0,219350.0,687801.0,98.98784180197512,2,1,687.0,0,0,3847129,25,10.64,1,7036635.0,54.67,3847129,1,0,0,1,0,0,0,0,0,0,1,0,0,0
37,3,0,1,1,11,12,141826,0.0,0,0,0,0.0,2497310.0,0.0,2931996.0,98.98784180197512,2,3,714.0,0,0,6546922,20,9.12,1,10101887.0,64.81,6546922,0,0,0,0,1,0,0,0,1,0,1,0,0,0
29,2,3,1,1,3,3,66754,0.0,2,4131552,36312,54.4,907336.0,319920.0,1100854.0,50.48,1,2,538.0,0,3,4253214,25,14.69,1,7500732.0,56.7,8384766,1,0,0,1,0,0,0,0,1,0,1,0,0,0
56,1,3,1,1,8,22,106300,0.0,0,0,0,0.0,2375406.0,1890671.0,1363908.0,29.73,4,2,676.0,0,0,2315104,15,10.04,1,3558869.0,65.05,2315104,1,0,0,1,0,0,0,0,1,0,0,0,0,0
37,0,3,1,1,15,15,27146,88003.0,2,377871,5090,18.75,277607.0,0.0,195146.0,51.53,2,0,685.0,0,0,360214,7,11.89,1,420224.0,85.72,738085,1,0,0,0,0,0,1,0,0,0,0,0,0,1
54,3,0,1,2,18,28,73505,34921.0,1,1156880,12156,16.54,215211.0,38583.0,160646.0,47.83,2,3,667.0,0,0,2588806,25,11.13,1,3635696.0,71.21,3745686,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31,2,0,1,1,1,3,55825,0.0,3,767492,8293,14.86,970840.0,0.0,707096.0,39.53,2,1,670.0,0,0,2990597,15,11.49,1,4647823.0,64.34,3758089,0,1,0,1,0,0,0,0,0,0,1,0,0,0
43,3,1,1,2,2,6,71798,9977.0,0,0,0,0.0,1415480.0,465345.0,937690.0,14.1,2,3,664.0,0,0,1111693,3,11.09,0,3135356.0,65.88499999999999,1111693,1,0,0,0,0,0,0,0,1,0,0,0,1,0
62,3,2,1,1,13,16,157266,0.0,0,0,0,0.0,2418901.0,1116383.0,2583548.0,22.61,2,5,702.0,0,0,2104560,3,9.69,1,2588204.0,81.31,2104560,1,0,0,0,1,0,0,0,1,0,0,0,0,1
49,1,1,0,4,5,6,67658,0.0,1,303515,4281,6.33,1338727.0,0.0,779966.0,23.69,1,1,547.0,1,1,3507115,25,14.39,1,4986806.0,70.33,3810630,1,0,0,1,0,0,0,0,1,0,1,0,0,0
24,3,1,1,1,0,1,52182,0.0,0,0,0,0.0,674340.0,0.0,437597.0,14.77,1,2,655.0,0,0,685201,2,10.4,1,822748.0,83.28,685201,0,1,0,1,0,0,0,0,1,0,0,0,1,0
37,4,2,1,3,2,6,43968,7736.0,0,0,0,0.0,469245.0,370881.0,450919.0,27.42,3,1,670.0,0,0,1866973,30,11.2,1,3609344.0,51.73,1866973,1,0,0,1,0,0,0,0,0,0,1,0,0,0
44,5,2,1,2,8,11,138797,0.0,0,0,0,0.0,2985131.0,4971018.0,2548742.0,54.24,5,3,670.0,0,0,5306881,20,10.55,1,8951048.0,59.29,5306881,1,0,0,0,1,0,0,0,1,0,1,0,0,0
28,1,2,1,1,5,6,85633,0.0,3,2231145,20150,23.53,1556342.0,0.0,617968.0,14.42,2,1,628.0,0,1,4621556,20,13.9,1,5719708.0,80.8,6852701,1,0,0,0,1,0,0,0,1,0,1,0,0,0
24,3,0,1,2,0,1,68721,0.0,1,3945506,53619,78.02,333157.0,219893.0,365361.0,82.32,2,3,406.0,1,3,821643,7,13.5,0,3135356.0,65.88499999999999,4767149,0,1,0,1,0,0,0,0,0,1,0,0,0,0
52,3,0,1,1,10,31,131672,12038.0,0,0,0,0.0,2309353.0,0.0,1082119.0,40.96,4,3,693.0,0,0,8882256,20,11.77,1,15370887.0,57.79,8882256,1,0,0,1,0,0,0,0,1,0,1,0,0,0
36,3,1,1,1,5,10,93348,0.0,0,0,0,0.0,273475.0,48596.0,442658.0,52.41,2,2,653.0,0,0,754615,5,10.33,0,3135356.0,65.88499999999999,754615,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27,1,2,1,3,0,6,41108,0.0,1,1413153,18173,44.21,116401.0,0.0,100506.0,13.34,1,0,637.0,0,0,1135996,20,12.89,1,1544687.0,73.54,2549149,1,0,0,1,0,0,0,0,1,0,1,0,0,0
44,3,2,1,1,18,22,137912,11340.0,0,0,0,0.0,2229949.0,318496.0,849646.0,98.98784180197512,2,2,714.0,0,0,819683,2,9.39,0,3135356.0,65.88499999999999,819683,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35,1,3,1,1,6,8,89569,0.0,0,0,0,0.0,197263.0,121923.0,154698.0,35.35,3,2,664.0,0,0,2884210,30,11.29,1,3493365.0,82.56,2884210,1,0,0,1,0,0,0,0,1,0,1,0,0,0
42,3,1,0,4,13,18,60621,0.0,0,0,0,0.0,686933.0,0.0,578825.0,45.94,1,2,651.0,0,0,561635,5,11.52,0,3135356.0,65.88499999999999,561635,0,1,0,1,0,0,0,0,1,0,0,0,0,1
53,3,2,1,2,9,20,91070,0.0,1,4516791,47544,52.21,713660.0,557288.0,699307.0,42.8,2,2,584.0,0,2,5905155,20,13.77,1,8684242.0,68.0,10421946,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,1,2,0,3,8,9,61769,38063.0,0,0,0,0.0,561349.0,0.0,586305.0,16.68,1,2,668.0,0,0,1823250,15,11.77,1,2725713.0,66.89,1823250,1,0,0,1,0,0,0,0,1,0,1,0,0,0
34,3,1,1,1,0,2,69905,0.0,0,0,0,0.0,281604.0,0.0,271241.0,43.11,2,2,661.0,0,0,3388674,15,10.54,1,4814285.0,70.39,3388674,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31,3,1,0,2,0,9,41991,0.0,1,2676703,24516,58.38,447140.0,168940.0,177707.0,44.02,1,0,514.0,0,3,287787,3,16.34,1,514210.0,55.97,2964490,1,0,0,0,1,0,0,0,1,0,0,0,1,0
43,3,3,0,4,4,12,40985,15514.0,0,0,0,0.0,702747.0,181254.0,367154.0,34.85,3,1,641.0,0,0,2864474,20,13.3,1,5725695.0,50.03,2864474,1,0,0,1,0,0,0,0,1,0,1,0,0,0
28,0,0,0,3,0,2,23817,57110.0,0,0,0,0.0,226020.0,0.0,239855.0,18.65,1,0,659.0,0,0,279498,5,11.57,1,507690.0,55.05,279498,0,1,0,0,0,1,0,0,1,0,0,0,0,1
47,3,2,0,4,3,11,72861,7625.0,2,1597669,21817,29.94,1296381.0,190017.0,1432074.0,23.99,2,1,613.0,0,1,877454,10,12.72,0,3135356.0,65.88499999999999,2475123,1,0,0,1,0,0,0,0,1,1,0,0,0,0
23,1,0,1,1,1,1,45322,0.0,1,551368,6956,15.35,554161.0,0.0,473199.0,45.55,3,0,637.0,0,1,1137916,20,12.46,1,2052884.0,55.43,1689284,0,1,0,1,0,0,0,0,1,0,1,0,0,0
39,3,0,0,3,5,5,69103,0.0,1,2050197,22878,33.11,557268.0,102375.0,478732.0,25.14,4,2,638.0,0,0,4550289,15,13.73,1,5957390.0,76.38,6600486,1,0,0,1,0,0,0,1,0,0,1,0,0,0
31,0,3,1,2,3,6,19879,20730.0,0,0,0,0.0,388685.0,0.0,392951.0,18.7,1,0,648.0,0,0,561755,5,12.45,1,993212.0,56.56,561755,1,0,0,0,0,0,1,0,1,0,0,0,0,0
29,4,0,1,1,0,1,65653,0.0,0,0,0,0.0,324282.0,0.0,223698.0,39.9,2,2,682.0,0,0,399588,3,10.53,0,3135356.0,65.88499999999999,399588,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35,1,1,1,2,3,7,108631,0.0,0,0,0,0.0,1786718.0,631126.0,792010.0,41.41,2,2,664.0,0,0,4084286,25,10.88,1,7242641.0,56.39,4084286,0,0,0,0,1,0,0,0,1,0,1,0,0,0
54,3,2,1,2,8,15,120238,0.0,1,4146702,43572,36.24,1365836.0,541042.0,1604273.0,36.85,2,3,678.0,0,0,3499956,15,10.09,1,5613092.0,62.35,7646658,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,1,1,3,10,22404,13956.0,0,0,0,0.0,347617.0,90701.0,247576.0,98.98784180197512,3,0,651.0,0,0,139538,5,11.86,0,3135356.0,65.88499999999999,139538,0,1,0,0,0,0,1,0,0,0,0,0,1,0
48,3,0,0,2,8,14,96268,13322.0,1,3175466,31944,33.18,382972.0,59171.0,480009.0,46.83,4,2,631.0,0,1,521952,2,13.75,0,3135356.0,65.88499999999999,3697418,0,1,0,1,0,0,0,0,1,0,0,1,0,0
29,3,2,1,1,0,0,36611,0.0,1,636459,7604,20.77,573257.0,85689.0,442658.0,34.24,1,1,631.0,0,0,178990,2,13.47,0,3135356.0,65.88499999999999,815449,1,0,0,1,0,0,0,0,0,0,0,0,1,0
23,1,0,1,1,0,0,99684,0.0,0,0,0,0.0,1920493.0,0.0,2190834.0,0.0,2,3,667.0,0,0,7140319,30,10.55,1,10767903.0,66.31,7140319,0,1,0,0,1,0,0,0,1,0,1,0,0,0
34,2,0,0,3,3,12,58978,0.0,2,713463,15369,26.06,109203.0,0.0,85971.0,72.18,2,2,599.0,0,1,425176,2,14.67,0,3135356.0,65.88499999999999,1138639,1,0,0,1,0,0,0,0,1,0,0,1,0,0
38,1,2,1,4,2,2,60124,0.0,0,0,0,0.0,1019169.0,683400.0,560806.0,98.98784180197512,2,2,678.0,0,0,459098,5,11.35,0,3135356.0,65.88499999999999,459098,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38,1,0,1,3,0,2,57993,91963.0,1,1597372,34357,59.24,392757.0,0.0,485937.0,10.39,1,0,421.0,1,3,641778,5,15.1,1,857477.0,74.84,2239150,1,0,0,0,1,0,0,0,0,0,0,0,0,1
42,3,1,1,1,0,3,46257,0.0,1,1281523,14785,31.96,426890.0,323953.0,244475.0,62.13,2,1,611.0,0,0,458422,5,12.25,1,942242.0,48.65,1739945,1,0,0,0,1,0,0,0,1,1,0,0,0,0
33,4,3,1,2,5,10,112634,0.0,0,0,0,0.0,881512.0,0.0,823846.0,40.48,2,3,706.0,0,0,1383858,3,10.49,0,3135356.0,65.88499999999999,1383858,1,0,0,0,0,0,0,0,1,0,0,0,1,0
32,2,2,1,1,6,11,102906,0.0,2,1152255,14608,14.2,1068736.0,745311.0,861581.0,45.09,4,2,577.0,0,2,6783762,20,14.93,1,9651083.0,70.29,7936017,1,0,0,1,0,0,0,0,1,0,1,0,0,0
34,2,1,0,4,9,13,53176,0.0,0,0,0,0.0,737831.0,0.0,902781.0,20.86,3,2,686.0,0,0,1540844,25,11.8,1,2209795.0,69.73,1540844,1,0,0,1,0,0,0,0,1,0,1,0,0,0
